AccNo,Type,PhoneNo,CallTime,Duration
SA-0290-06-89,I,60-01643479568,13/12/2010 1:46,906
SA-0107-05-98,I,60-01271215896,27/5/2010 9:04,895
SA-0414-86-48,I,60-01608394476,12/9/2010 22:58,916
SA-0378-80-96,I,60-01466301902,9/12/2010 13:29,629
SA-0343-60-69,I,60-01964426828,30/3/2009 8:44,595
SA-0037-94-05,I,60-01250363156,17/2/2009 6:51,420
SA-0202-82-34,I,60-01966276018,4/4/2010 23:09,649
SA-0261-41-34,I,60-01861638726,31/3/2009 3:52,158
SA-0210-42-47,I,60-01155405227,25/6/2009 8:25,757
SA-0151-98-79,I,60-01633160980,11/12/2009 21:50,569
SA-0220-48-64,I,60-01604281653,17/1/2009 19:07,933
SA-0147-43-82,I,60-01501850946,16/7/2010 19:05,322
SA-0145-41-01,I,60-01102962557,18/12/2009 7:53,812
SA-0021-95-06,I,60-01487354106,23/2/2009 2:39,961
SA-0314-69-44,I,60-01541104192,8/9/2010 11:26,594
SA-0182-19-79,I,60-01797294101,10/10/2009 4:35,420
SA-0339-42-22,I,60-01128606767,2/2/2009 21:43,245
SA-0185-59-07,I,60-01575146034,7/5/2010 5:44,703
SA-0202-82-34,I,60-01425264065,7/10/2010 19:57,140
SA-0249-45-54,I,60-01781714925,4/7/2009 18:52,227
SA-0155-74-77,I,60-01462308355,14/5/2009 10:23,667
SA-0249-45-54,I,60-01128598843,29/8/2010 7:27,777
SA-0222-28-58,I,60-01004558028,12/12/2010 2:33,83
SA-0343-60-69,I,60-01715545130,13/6/2009 6:27,479
SA-0414-86-48,I,60-01762675361,21/4/2010 14:55,335
SA-0222-28-58,I,60-01940467282,14/3/2010 12:45,546
SA-0055-36-68,I,60-01938415658,14/6/2010 15:46,900
SA-0107-05-98,I,60-01949217278,15/1/2010 6:29,498
SA-0033-12-88,I,60-01735222215,15/12/2010 11:36,829
SA-0144-10-84,I,60-01544495417,31/5/2009 3:51,695
SA-0155-74-77,I,60-01031580318,22/2/2010 19:10,533
SA-0005-14-91,I,60-01946681059,21/4/2010 10:45,598
SA-0303-06-26,I,60-01981851380,25/5/2009 17:17,761
SA-0182-19-79,I,60-01300485828,8/6/2009 12:32,237
SA-0012-71-76,I,60-01518706795,19/6/2010 0:44,72
SA-0182-19-79,I,60-01389480870,3/5/2010 12:35,405
SA-0151-98-79,I,60-01369068677,25/5/2009 19:52,997
SA-0185-10-64,I,60-01612378450,5/6/2009 9:24,364
SA-0361-84-31,I,60-01990481154,12/4/2009 9:41,75
SA-0220-61-46,I,60-01035115219,7/3/2010 3:01,116
SA-0378-80-96,I,60-01038169679,10/1/2009 8:34,869
SA-0290-06-89,I,60-01656933108,22/12/2010 12:35,337
SA-0339-42-22,I,60-01827048692,9/1/2009 20:29,990
SA-0080-84-93,I,60-01938399051,21/12/2009 12:03,684
SA-0290-06-89,I,60-01934436326,12/10/2010 23:01,799
SA-0220-61-46,I,60-01385225045,23/8/2009 16:51,745
SA-0202-82-34,I,60-01904279800,11/6/2009 14:57,169
SA-0202-82-34,I,60-01016643875,7/8/2009 20:48,78
SA-0343-60-69,I,60-01687054248,3/5/2009 0:19,344
SA-0185-59-07,I,60-01052435122,13/8/2010 12:13,151
SA-0210-42-47,I,60-01115138070,12/8/2010 14:17,981
SA-0009-04-02,I,60-01430128125,29/1/2010 8:19,768
SA-0185-10-64,I,60-01543180245,16/7/2010 19:27,196
SA-0261-41-34,I,60-01742096642,22/1/2009 17:09,528
SA-0263-79-37,I,60-01513082200,9/10/2009 2:58,223
SA-0339-42-22,I,60-01028367550,21/5/2010 17:08,69
SA-0220-48-64,I,60-01407262845,6/3/2009 22:04,344
SA-0037-94-05,I,60-01495030507,7/3/2009 6:17,812
SA-0182-19-79,I,60-01791697002,20/2/2009 23:20,94
SA-0012-71-76,I,60-01048237916,17/6/2009 11:00,735
SA-0144-10-84,I,60-01371876593,19/10/2010 3:38,81
SA-0249-45-54,I,60-01606433747,19/9/2009 14:46,783
SA-0361-84-31,I,60-01262889474,21/9/2010 22:50,855
SA-0220-61-46,I,60-01615801018,5/8/2010 20:56,83
SA-0222-28-58,I,60-01423895587,16/8/2009 16:17,862
SA-0033-12-88,I,60-01652855254,2/12/2009 5:24,703
SA-0145-41-01,I,60-01693626122,21/11/2010 23:14,995
SA-0033-12-88,I,60-01265989083,19/2/2009 22:19,662
SA-0202-82-34,I,60-01798042399,5/1/2009 15:20,518
SA-0210-42-47,I,60-01995609015,3/2/2009 7:18,520
SA-0222-28-58,I,60-01126056216,25/10/2010 3:24,371
SA-0263-79-37,I,60-01605531058,19/11/2009 21:10,978
SA-0186-07-48,I,60-01899006596,30/7/2009 23:49,253
SA-0138-33-52,I,60-01173579114,22/3/2010 11:31,374
SA-0378-80-96,I,60-01024706047,27/12/2010 17:43,343
SA-0361-84-31,I,60-01824754958,14/10/2010 1:32,751
SA-0186-07-48,I,60-01483397784,2/2/2009 20:09,125
SA-0138-33-52,I,60-01977586243,20/11/2009 19:31,852
SA-0202-82-34,I,60-01709529269,3/5/2009 7:01,951
SA-0414-20-79,I,60-01812874208,16/7/2009 11:32,239
SA-0055-36-68,I,60-01866178520,3/8/2009 0:21,534
SA-0263-79-37,I,60-01504283995,9/12/2009 13:27,291
SA-0343-60-69,I,60-01116907543,29/7/2010 17:44,810
SA-0050-81-89,I,60-01883819990,7/6/2009 6:10,111
SA-0080-84-93,I,60-01946946946,18/9/2009 13:26,440
SA-0033-12-88,I,60-01982157005,5/1/2010 22:56,336
SA-0009-04-02,I,60-01450212659,29/6/2010 11:11,577
SA-0012-71-76,I,60-01089009238,19/3/2010 1:47,146
SA-0202-82-34,I,60-01617763855,12/2/2009 12:29,836
SA-0263-79-37,I,60-01158843956,11/3/2010 7:19,854
SA-0279-91-74,I,60-01341472636,29/1/2009 8:42,175
SA-0279-91-74,I,60-01899770202,23/2/2009 13:41,485
SA-0037-94-05,I,60-01521085931,20/2/2009 8:57,128
SA-0343-60-69,I,60-01008217967,18/3/2010 19:03,543
SA-0012-71-76,I,60-01207513646,13/6/2009 19:17,739
SA-0378-80-96,I,60-01448880805,25/4/2010 22:46,823
SA-0339-42-22,I,60-01919597298,2/6/2010 3:43,501
SA-0012-71-76,I,60-01641502295,27/5/2010 21:16,763
SA-0021-95-06,I,60-01867544466,29/12/2010 17:13,206
SA-0021-95-06,I,60-01861651160,5/12/2010 13:24,77
SA-0401-55-12,I,60-01877233040,2/3/2010 15:46,596
SA-0055-36-68,I,60-01489816150,2/3/2009 20:28,515
SA-0050-81-89,I,60-01408739683,26/8/2009 2:48,381
SA-0187-35-19,I,60-01662338422,5/2/2010 4:58,1000
SA-0261-41-34,I,60-01262701044,11/4/2010 12:15,732
SA-0335-96-08,I,60-01639725897,13/9/2010 0:39,360
SA-0210-42-47,I,60-01799088422,13/2/2010 6:37,483
SA-0107-05-98,I,60-01587142594,29/4/2009 8:45,616
SA-0339-42-22,I,60-01528267923,11/7/2010 17:42,499
SA-0155-74-77,I,60-01242589591,6/12/2010 13:54,513
SA-0220-61-46,I,60-01455078664,27/3/2009 19:34,329
SA-0107-05-98,I,60-01815239718,23/12/2009 1:38,233
SA-0312-94-95,I,60-01300414157,7/12/2010 9:58,185
SA-0303-06-26,I,60-01922006516,10/9/2010 2:23,577
SA-0155-74-77,I,60-01333389426,16/5/2009 7:38,569
SA-0339-42-22,I,60-01813216128,22/5/2010 8:52,821
SA-0185-59-07,I,60-01353953284,5/2/2009 22:21,629
SA-0151-98-79,I,60-01601316025,22/5/2009 1:43,263
SA-0021-95-06,I,60-01372789868,6/9/2010 22:25,443
SA-0151-98-79,I,60-01602510716,10/7/2009 8:13,590
SA-0279-91-74,I,60-01718478107,7/6/2009 5:29,173
SA-0343-60-69,I,60-01929106233,23/6/2010 9:15,826
SA-0401-55-12,I,60-01390782197,30/10/2009 23:19,837
SA-0050-81-89,I,60-01587676953,23/5/2009 2:57,474
SA-0335-96-08,I,60-01835254006,14/5/2009 12:32,573
SA-0012-71-76,I,60-01685669663,5/8/2009 22:57,800
SA-0138-33-52,I,60-01898955994,18/4/2009 19:44,981
SA-0305-50-15,I,60-01715661248,7/4/2010 17:22,360
SA-0222-28-58,I,60-01253461880,11/9/2010 7:52,199
SA-0303-06-26,I,60-01849527291,11/1/2010 8:33,177
SA-0144-10-84,I,60-01887402490,27/11/2010 9:05,807
SA-0220-61-46,I,60-01791394780,31/5/2009 9:56,777
SA-0303-06-26,I,60-01938484457,12/11/2010 9:48,249
SA-0303-06-26,I,60-01729681386,5/1/2009 0:42,287
SA-0063-02-33,I,60-01941992124,2/12/2009 14:17,719
SA-0151-98-79,I,60-01647252984,6/11/2009 4:41,968
SA-0185-10-64,I,60-01724846064,19/4/2009 19:00,685
SA-0063-02-33,I,60-01454824795,31/12/2009 8:53,555
SA-0009-04-02,I,60-01392942956,5/11/2009 8:28,98
SA-0290-06-89,I,60-01891221818,30/7/2009 4:01,597
SA-0182-19-79,I,60-01139182735,7/12/2009 14:45,506
SA-0227-78-67,I,60-01091194767,23/2/2009 14:55,537
SA-0005-14-91,I,60-01182328549,15/1/2010 14:50,533
SA-0092-93-02,I,60-01919783372,16/6/2010 7:00,852
SA-0303-06-26,I,60-01016108517,6/7/2009 12:29,624
SA-0222-28-58,I,60-01907687605,29/10/2009 12:17,496
SA-0339-42-22,I,60-01342540641,20/12/2010 20:45,291
SA-0220-48-64,I,60-01428663051,8/6/2010 3:47,658
SA-0220-48-64,I,60-01043457305,10/3/2010 22:04,223
SA-0186-07-48,I,60-01088675852,6/6/2010 13:36,480
SA-0305-50-15,I,60-01170196078,17/10/2009 3:10,320
SA-0361-84-31,I,60-01897157955,4/3/2010 22:33,571
SA-0227-78-67,I,60-01793091645,15/5/2009 13:08,718
SA-0220-48-64,I,60-01804392532,5/2/2009 13:08,151
SA-0263-79-37,I,60-01890478414,17/11/2009 0:49,97
SA-0005-14-91,I,60-01380072489,3/6/2010 15:21,645
SA-0303-06-26,I,60-01788368794,25/1/2009 6:13,224
SA-0222-28-58,I,60-01063100378,13/3/2010 7:56,718
SA-0114-12-73,I,60-01548423020,28/9/2009 9:06,303
SA-0252-71-33,I,60-01697717404,20/8/2010 8:41,788
SA-0414-86-48,I,60-01393835439,23/9/2010 23:59,681
SA-0335-96-08,I,60-01438460766,18/11/2009 3:28,821
SA-0290-06-89,I,60-01864936458,18/1/2009 23:51,484
SA-0009-04-02,I,60-01028751154,19/2/2010 12:54,918
SA-0261-41-34,I,60-01702268965,17/11/2009 0:58,450
SA-0147-43-82,I,60-01571193864,23/10/2010 0:26,596
SA-0335-96-08,I,60-01127286907,23/8/2010 22:24,326
SA-0210-42-47,I,60-01477364204,2/2/2009 3:32,208
SA-0401-55-12,I,60-01114024661,8/8/2009 20:54,212
SA-0145-41-01,I,60-01093755016,9/10/2009 22:52,128
SA-0303-06-26,I,60-01547728063,16/11/2010 13:02,540
SA-0290-06-89,I,60-01157564244,21/5/2010 9:00,885
SA-0303-06-26,I,60-01849424305,19/5/2009 2:35,64
SA-0312-94-95,I,60-01954354179,13/11/2010 5:12,408
SA-0361-84-31,I,60-01026281965,10/1/2010 2:49,430
SA-0055-36-68,I,60-01584853825,17/9/2010 12:55,247
SA-0009-04-02,I,60-01900229152,9/4/2009 13:26,947
SA-0155-74-77,I,60-01774704648,17/8/2010 22:11,728
SA-0220-61-46,I,60-01436546219,6/8/2010 21:37,427
SA-0107-05-98,I,60-01742272779,21/9/2010 14:18,944
SA-0261-41-34,I,60-01285901426,29/6/2009 21:40,809
SA-0343-60-69,I,60-01924579436,18/8/2009 17:56,290
SA-0335-96-08,I,60-01613613817,12/4/2009 8:12,920
SA-0303-06-26,I,60-01458842065,7/2/2009 4:06,404
SA-0414-20-79,I,60-01124693419,6/1/2009 23:07,190
SA-0182-19-79,I,60-01967803483,15/2/2009 23:21,652
SA-0249-45-54,I,60-01553845652,8/2/2009 18:58,574
SA-0114-12-73,I,60-01704764004,2/11/2010 8:40,492
SA-0055-36-68,I,60-01791607124,17/12/2009 7:51,992
SA-0021-95-06,I,60-01114216913,26/2/2009 9:37,174
SA-0147-43-82,I,60-01518396721,18/7/2010 19:48,798
SA-0155-74-77,I,60-01647288051,30/1/2010 0:48,616
SA-0151-98-79,I,60-01864773998,5/11/2010 6:49,922
SA-0147-43-82,I,60-01892127193,9/6/2010 9:04,116
SA-0151-98-79,I,60-01735341822,17/1/2010 9:05,970
SA-0185-59-07,I,60-01045139623,17/12/2009 3:40,409
SA-0252-71-33,I,60-01111722360,21/8/2010 9:31,812
SA-0185-59-07,I,60-01804433931,10/6/2009 6:13,443
SA-0133-16-62,I,60-01712852248,2/9/2010 15:55,509
SA-0114-12-73,I,60-01380232610,4/11/2010 14:56,392
SA-0202-82-34,I,60-01795348567,20/3/2010 2:59,224
SA-0012-71-76,I,60-01030479669,20/8/2009 12:28,132
SA-0151-98-79,I,60-01537508358,15/2/2010 11:31,319
SA-0112-53-34,I,60-01775827023,16/10/2009 13:06,191
SA-0220-61-46,I,60-01539832268,27/10/2009 5:25,109
SA-0147-43-82,I,60-01134443839,6/8/2010 18:18,155
SA-0202-82-34,I,60-01539407489,27/7/2009 2:24,658
SA-0092-93-02,I,60-01219028529,7/8/2009 20:21,129
SA-0021-95-06,I,60-01800248978,26/1/2009 6:11,253
SA-0414-20-79,I,60-01935836097,19/10/2009 17:56,989
SA-0112-53-34,I,60-01552063288,3/4/2009 17:13,541
SA-0114-12-73,I,60-01558476781,24/2/2010 2:51,65
SA-0202-82-34,I,60-01571324587,2/6/2010 20:41,270
SA-0210-42-47,I,60-01194315194,28/4/2010 23:27,236
SA-0009-04-02,I,60-01430893974,27/6/2009 23:59,313
SA-0138-33-52,I,60-01257330022,17/12/2010 23:21,795
SA-0155-74-77,I,60-01116726910,27/4/2010 19:00,887
SA-0187-35-19,I,60-01519259540,8/1/2010 18:14,485
SA-0252-71-33,I,60-01677336277,18/12/2009 22:15,522
SA-0055-36-68,I,60-01734436843,17/9/2010 15:57,836
SA-0037-94-05,I,60-01319820679,2/11/2009 1:16,290
SA-0147-43-82,I,60-01542492684,15/2/2010 10:17,296
SA-0187-35-19,I,60-01902111467,20/3/2009 13:11,853
SA-0252-71-33,I,60-01021031603,10/7/2010 9:08,288
SA-0063-02-33,I,60-01289286153,26/11/2009 11:43,462
SA-0361-84-31,I,60-01532747575,19/7/2009 12:42,321
SA-0263-79-37,I,60-01999712641,17/5/2010 3:45,376
SA-0210-42-47,I,60-01875161429,13/11/2009 6:56,662
SA-0263-79-37,I,60-01337012642,14/6/2010 3:22,730
SA-0290-06-89,I,60-01140808008,4/12/2009 16:09,122
SA-0222-28-58,I,60-01151538369,22/9/2010 20:45,634
SA-0414-86-48,I,60-01662586275,5/9/2010 19:01,163
SA-0055-36-68,I,60-01549179697,9/4/2010 6:21,963
SA-0112-53-34,I,60-01064713541,28/6/2009 19:54,482
SA-0378-80-96,I,60-01067220693,18/12/2009 15:32,707
SA-0107-05-98,I,60-01980748508,20/7/2009 18:13,673
SA-0107-05-98,I,60-01362075830,22/7/2009 7:06,144
SA-0185-10-64,I,60-01952336561,10/6/2009 13:51,912
SA-0092-93-02,I,60-01943222425,1/4/2010 7:10,233
SA-0227-78-67,I,60-01115038992,27/1/2009 8:00,837
SA-0107-05-98,I,60-01041231205,24/4/2009 15:27,922
SA-0185-10-64,I,60-01201745479,22/2/2009 20:58,383
SA-0186-07-48,I,60-01815611783,3/4/2009 13:39,445
SA-0249-45-54,I,60-01178808068,12/9/2010 19:46,85
SA-0145-41-01,I,60-01302481284,7/11/2010 22:03,793
SA-0012-71-76,I,60-01290165680,31/5/2010 21:01,897
SA-0414-20-79,I,60-01260320639,25/4/2009 23:49,196
SA-0080-84-93,I,60-01806744629,3/9/2009 8:19,289
SA-0187-35-19,I,60-01231718273,16/3/2010 21:22,545
SA-0114-12-73,I,60-01330814689,10/3/2010 8:23,959
SA-0261-41-34,I,60-01111626293,11/6/2010 2:15,890
SA-0050-81-89,I,60-01682509100,29/7/2009 3:25,614
SA-0335-96-08,I,60-01244320913,11/3/2009 9:28,169
SA-0249-45-54,I,60-01111881289,1/4/2009 21:29,584
SA-0210-42-47,I,60-01650713661,5/4/2009 22:15,675
SA-0050-81-89,I,60-01426154086,21/12/2009 16:49,205
SA-0210-42-47,I,60-01318403059,20/8/2009 17:46,576
SA-0182-19-79,I,60-01770167582,5/9/2009 15:29,994
SA-0021-95-06,I,60-01189672695,18/9/2009 10:44,433
SA-0249-45-54,I,60-01622691990,5/5/2010 5:18,460
SA-0312-94-95,I,60-01937869341,9/9/2009 11:28,233
SA-0220-61-46,I,60-01718497187,13/11/2009 0:07,970
SA-0145-41-01,I,60-01621311685,29/7/2010 0:40,299
SA-0155-74-77,I,60-01219247300,4/4/2010 22:35,834
SA-0187-35-19,I,60-01147457477,28/9/2010 15:31,401
SA-0414-86-48,I,60-01797120220,1/12/2009 3:54,538
SA-0114-12-73,I,60-01436754226,21/11/2009 20:07,706
SA-0202-82-34,I,60-01847398026,23/12/2009 13:01,691
SA-0033-12-88,I,60-01590731433,31/1/2010 9:42,358
SA-0261-41-34,I,60-01844126298,27/2/2010 6:47,290
SA-0263-79-37,I,60-01861990155,9/4/2009 22:26,724
SA-0092-93-02,I,60-01700323141,1/10/2010 14:19,555
SA-0343-60-69,I,60-01198075466,27/6/2010 16:20,381
SA-0147-43-82,I,60-01861350335,26/10/2010 4:21,952
SA-0263-79-37,I,60-01703579396,28/2/2009 17:40,193
SA-0080-84-93,I,60-01393764361,21/8/2010 13:04,344
SA-0187-35-19,I,60-01086423479,12/2/2010 9:37,913
SA-0252-71-33,I,60-01342253840,25/3/2010 5:07,407
SA-0092-93-02,I,60-01923742879,25/12/2010 8:01,930
SA-0202-82-34,I,60-01478776386,28/11/2010 7:07,476
SA-0080-84-93,I,60-01528936113,25/4/2009 17:51,461
SA-0401-55-12,I,60-01343675072,20/6/2009 3:57,344
SA-0114-12-73,I,60-01891389602,13/1/2009 19:47,924
SA-0112-53-34,I,60-01605656666,22/5/2009 21:50,760
SA-0414-86-48,I,60-01600869115,2/8/2010 22:49,743
SA-0080-84-93,I,60-01251305365,16/1/2009 5:25,879
SA-0312-94-95,I,60-01812091516,21/12/2010 3:10,556
SA-0361-84-31,I,60-01683058797,4/1/2010 21:27,918
SA-0187-35-19,I,60-01761101689,30/7/2009 16:10,770
SA-0009-04-02,I,60-01270021671,10/4/2010 1:11,353
SA-0378-80-96,I,60-01263248440,23/5/2009 14:06,520
SA-0279-91-74,I,60-01995883413,23/7/2010 17:03,175
SA-0009-04-02,I,60-01826078213,4/1/2010 21:38,789
SA-0339-42-22,I,60-01670276088,17/12/2009 22:39,581
SA-0138-33-52,I,60-01388101217,4/9/2010 18:10,771
SA-0182-19-79,I,60-01935664170,20/1/2010 4:39,802
SA-0210-42-47,I,60-01656149111,14/2/2009 18:23,385
SA-0107-05-98,I,60-01225037892,5/10/2009 17:44,110
SA-0414-20-79,I,60-01121562345,6/11/2010 10:41,796
SA-0092-93-02,I,60-01377876295,14/4/2010 7:26,260
SA-0222-28-58,I,60-01496245002,25/10/2009 2:35,625
SA-0155-74-77,I,60-01286342532,27/11/2009 9:41,130
SA-0314-69-44,I,60-01900643478,16/12/2009 6:46,538
SA-0009-04-02,I,60-01130989162,22/1/2010 9:58,825
SA-0261-41-34,I,60-01212984983,27/5/2010 11:09,302
SA-0055-36-68,I,60-01739938212,4/5/2010 22:23,280
SA-0220-48-64,I,60-01110646083,10/7/2010 21:28,71
SA-0012-71-76,I,60-01576268748,26/4/2009 5:56,574
SA-0112-53-34,I,60-01121318740,21/7/2009 21:08,875
SA-0182-19-79,I,60-01009615922,16/1/2010 13:49,609
SA-0314-69-44,I,60-01878694809,13/5/2009 9:44,732
SA-0414-20-79,I,60-01399950137,2/6/2010 15:09,196
SA-0220-61-46,I,60-01034589704,10/10/2009 1:30,871
SA-0080-84-93,I,60-01041748626,5/9/2010 8:06,376
SA-0138-33-52,I,60-01098269834,5/4/2010 10:24,925
SA-0210-42-47,I,60-01616899414,17/1/2010 19:27,643
SA-0187-35-19,I,60-01018077599,30/10/2010 16:59,557
SA-0050-81-89,I,60-01602995965,2/3/2010 0:18,767
SA-0401-55-12,I,60-01192424037,14/11/2010 7:31,301
SA-0050-81-89,I,60-01233557296,4/5/2010 14:02,595
SA-0305-50-15,I,60-01572232873,28/6/2009 14:46,461
SA-0261-41-34,I,60-01219719120,7/11/2009 2:30,724
SA-0263-79-37,I,60-01577158197,5/7/2010 14:50,639
SA-0261-41-34,I,60-01473906646,25/9/2010 23:06,286
SA-0107-05-98,I,60-01927635827,17/5/2010 3:05,115
SA-0279-91-74,I,60-01018547812,29/5/2010 10:54,835
SA-0305-50-15,I,60-01011325971,8/3/2010 4:28,559
SA-0378-80-96,I,60-01068595063,28/6/2009 5:07,788
SA-0092-93-02,I,60-01224888078,28/3/2009 17:22,417
SA-0378-80-96,I,60-01561671866,17/12/2009 6:19,82
SA-0202-82-34,I,60-01700858856,25/6/2009 12:48,763
SA-0339-42-22,I,60-01610042570,6/4/2009 6:02,165
SA-0186-07-48,I,60-01294038825,23/5/2009 18:29,995
SA-0012-71-76,I,60-01248526285,5/12/2010 12:07,482
SA-0055-36-68,I,60-01560520134,5/10/2009 9:58,579
SA-0305-50-15,I,60-01699378529,15/5/2009 14:07,538
SA-0261-41-34,I,60-01192139859,30/6/2009 22:48,557
SA-0107-05-98,I,60-01472763281,4/12/2009 15:47,488
SA-0112-53-34,I,60-01718642809,17/12/2010 6:18,418
SA-0009-04-02,I,60-01494022331,24/11/2009 15:48,906
SA-0012-71-76,I,60-01236995419,22/11/2009 5:24,527
SA-0063-02-33,I,60-01793784140,29/10/2009 7:48,628
SA-0314-69-44,I,60-01284931219,14/2/2009 19:38,765
SA-0314-69-44,I,60-01937006277,20/10/2009 7:14,688
SA-0050-81-89,I,60-01492293492,4/9/2009 6:57,961
SA-0290-06-89,I,60-01877676978,12/6/2010 3:33,890
SA-0080-84-93,I,60-01088275811,3/2/2010 10:36,995
SA-0220-48-64,I,60-01386740119,6/5/2009 0:50,832
SA-0210-42-47,I,60-01332774123,1/6/2009 2:34,879
SA-0261-41-34,I,60-01698422032,26/3/2009 6:54,681
SA-0335-96-08,I,60-01548298323,14/8/2009 7:30,541
SA-0186-07-48,I,60-01054237572,5/7/2009 4:31,717
SA-0335-96-08,I,60-01540590579,24/3/2009 16:40,106
SA-0145-41-01,I,60-01243397602,9/8/2010 10:33,839
SA-0114-12-73,I,60-01229620659,18/2/2010 19:29,620
SA-0279-91-74,I,60-01784242782,13/10/2009 5:42,478
SA-0185-59-07,I,60-01567699893,23/12/2010 18:24,578
SA-0063-02-33,I,60-01773365933,24/12/2010 13:33,161
SA-0249-45-54,I,60-01916726773,16/5/2010 10:25,71
SA-0151-98-79,I,60-01736271556,20/7/2009 4:04,695
SA-0107-05-98,I,60-01295378754,16/4/2010 3:26,447
SA-0155-74-77,I,60-01992350174,3/5/2009 12:40,992
SA-0220-61-46,I,60-01984586488,5/5/2009 19:03,741
SA-0312-94-95,I,60-01392146103,20/7/2010 9:53,882
SA-0063-02-33,I,60-01617216289,29/10/2010 15:42,118
SA-0155-74-77,I,60-01842135389,30/9/2009 21:55,246
SA-0107-05-98,I,60-01192183390,6/11/2009 18:47,779
SA-0107-05-98,I,60-01087525689,16/10/2010 0:32,257
SA-0133-16-62,I,60-01467862087,10/4/2009 0:24,435
SA-0290-06-89,I,60-01593904274,16/7/2009 4:53,885
SA-0009-04-02,I,60-01106092809,31/10/2010 23:27,447
SA-0112-53-34,I,60-01044870225,21/11/2009 5:29,943
SA-0112-53-34,I,60-01245337306,5/12/2009 14:01,658
SA-0050-81-89,I,60-01787953764,22/8/2010 22:46,849
SA-0227-78-67,I,60-01599866802,2/2/2009 5:12,788
SA-0414-86-48,I,60-01641765959,29/4/2009 15:36,782
SA-0155-74-77,I,60-01745311202,18/12/2009 0:57,376
SA-0080-84-93,I,60-01717839280,16/9/2009 6:58,672
SA-0401-55-12,I,60-01171915694,5/8/2010 2:39,413
SA-0252-71-33,I,60-01281841013,7/10/2010 1:33,684
SA-0037-94-05,I,60-01237657583,7/12/2010 20:04,625
SA-0055-36-68,I,60-01273527337,1/8/2009 6:48,72
SA-0220-48-64,I,60-01677370327,2/1/2009 3:09,679
SA-0155-74-77,I,60-01478496335,14/7/2009 0:20,666
SA-0314-69-44,I,60-01599706950,11/3/2009 5:37,337
SA-0144-10-84,I,60-01938104953,8/6/2010 14:40,259
SA-0151-98-79,I,60-01236773890,31/12/2009 16:30,597
SA-0303-06-26,I,60-01342837643,30/10/2010 14:37,639
SA-0252-71-33,I,60-01811609087,24/10/2009 2:25,262
SA-0263-79-37,I,60-01870727145,6/12/2010 9:21,172
SA-0107-05-98,I,60-01664534048,25/5/2009 10:18,886
SA-0185-10-64,I,60-01696569436,22/8/2010 20:56,698
SA-0314-69-44,I,60-01291688073,17/6/2010 0:10,254
SA-0210-42-47,I,60-01953588021,14/9/2010 18:27,813
SA-0185-59-07,I,60-01822957593,30/4/2009 2:07,914
SA-0151-98-79,I,60-01701901983,5/3/2010 9:56,563
SA-0339-42-22,I,60-01287321222,24/12/2010 2:06,496
SA-0202-82-34,I,60-01965548314,20/9/2009 2:20,710
SA-0401-55-12,I,60-01648742380,16/6/2010 4:53,735
SA-0305-50-15,I,60-01996167151,11/2/2009 7:05,857
SA-0187-35-19,I,60-01997898885,12/9/2009 4:06,777
SA-0305-50-15,I,60-01430420372,11/12/2010 21:28,734
SA-0185-10-64,I,60-01680228131,3/9/2009 0:09,924
SA-0339-42-22,I,60-01569325978,3/6/2009 22:21,541
SA-0063-02-33,I,60-01532078810,29/9/2010 3:50,298
SA-0063-02-33,I,60-01778362405,27/11/2009 5:02,139
SA-0290-06-89,I,60-01086570955,26/3/2010 12:22,486
SA-0037-94-05,I,60-01756913221,31/10/2009 0:41,355
SA-0145-41-01,I,60-01393829345,10/10/2010 22:25,286
SA-0145-41-01,I,60-01216930634,3/8/2010 18:35,852
SA-0290-06-89,I,60-01403486947,5/1/2010 7:20,123
SA-0187-35-19,I,60-01985235774,13/4/2010 16:35,986
SA-0185-10-64,I,60-01705159189,25/10/2010 15:06,676
SA-0112-53-34,I,60-01600023895,1/6/2009 21:38,290
SA-0055-36-68,I,60-01801835347,23/7/2009 1:34,145
SA-0220-61-46,I,60-01674619151,20/8/2009 2:07,113
SA-0263-79-37,I,60-01168678944,7/9/2010 23:05,745
SA-0343-60-69,I,60-01112684188,17/11/2009 2:35,253
SA-0343-60-69,I,60-01691859508,14/12/2009 5:08,369
SA-0210-42-47,I,60-01236406053,25/2/2010 3:57,989
SA-0050-81-89,I,60-01200987467,5/10/2009 20:49,612
SA-0202-82-34,I,60-01751844563,6/10/2009 8:07,407
SA-0305-50-15,I,60-01187676975,14/12/2010 9:06,745
SA-0187-35-19,I,60-01922792050,25/3/2009 6:51,281
SA-0263-79-37,I,60-01781572416,29/11/2009 14:55,347
SA-0279-91-74,I,60-01776738630,22/5/2009 22:42,707
SA-0222-28-58,I,60-01102755182,25/6/2010 17:33,436
SA-0305-50-15,R,67753927,7/1/2010 1:16,93
SA-0021-95-06,R,60515236,11/10/2010 22:25,293
SA-0314-69-44,R,64041678,30/5/2009 16:52,837
SA-0290-06-89,R,64148487,7/4/2010 13:55,653
SA-0249-45-54,R,66302881,17/3/2009 11:36,200
SA-0343-60-69,R,62042740,7/3/2010 23:04,149
SA-0147-43-82,R,65531706,27/10/2010 12:19,659
SA-0055-36-68,R,63057398,2/3/2010 16:23,960
SA-0009-04-02,R,67962128,27/9/2009 18:27,398
SA-0227-78-67,R,61607371,3/6/2010 0:35,721
