AccNo,Type,PhoneNo,CallTime,Duration
SA-0092-93-02,R,+65-63776565,2012-02-12 14:03:45,635
SA-0092-93-02,R,+65-63749294,2011-09-07 14:40:06,486
SA-0107-05-98,R,+65-63531061,2012-10-24 10:24:13,892
SA-0290-06-89,R,+65-62021923,2011-11-08 07:39:58,714
SA-0263-79-37,R,+65-64126744,2012-07-06 13:38:59,330
SA-0314-69-44,R,+65-64813896,2011-04-09 00:34:39,964
SA-0145-41-01,R,+65-69716623,2011-04-11 19:12:14,606
SA-0414-86-48,R,+65-64683349,2012-07-20 15:19:17,265
SA-0033-12-88,R,+65-67027331,2011-04-24 09:35:46,984
SA-0314-69-44,R,+65-69868221,2011-10-15 12:01:19,114
SA-0037-94-05,R,+65-66510831,2011-04-06 13:37:06,982
SA-0290-06-89,R,+65-67790810,2012-08-02 14:37:04,997
SA-0202-82-34,R,+65-60854413,2012-02-20 07:38:55,853
SA-0303-06-26,R,+65-62255491,2011-04-05 01:38:15,217
SA-0361-84-31,R,+65-60602639,2011-01-25 11:33:28,518
SA-0303-06-26,R,+65-67369863,2012-05-31 17:19:34,561
SA-0012-71-76,R,+65-68253488,2011-02-11 17:53:14,542
SA-0005-14-91,R,+65-61718257,2012-02-16 13:12:23,640
SA-0202-82-34,R,+65-61124991,2012-09-14 01:00:03,566
SA-0220-48-64,R,+65-61744851,2011-07-17 04:05:45,369
SA-0290-06-89,R,+65-67220585,2012-12-16 08:19:35,242
SA-0012-71-76,R,+65-63534081,2012-03-27 18:44:32,89
SA-0185-59-07,R,+65-62318253,2011-11-01 11:47:24,196
SA-0112-53-34,R,+65-67780017,2012-04-24 09:40:57,608
SA-0147-43-82,R,+65-64725553,2012-07-13 10:38:29,452
SA-0005-14-91,R,+65-69745246,2012-07-15 20:47:57,140
SA-0187-35-19,R,+65-66645457,2012-11-17 06:20:03,579
SA-0305-50-15,R,+65-63285030,2012-01-19 01:14:18,684
SA-0339-42-22,R,+65-61656784,2012-04-25 01:37:55,257
SA-0414-20-79,R,+65-66640026,2011-11-12 14:56:32,842
SA-0335-96-08,R,+65-66612779,2011-03-14 18:46:29,110
SA-0378-80-96,R,+65-65948932,2011-01-14 22:03:09,796
SA-0050-81-89,R,+65-62366145,2012-04-27 11:39:41,182
SA-0335-96-08,R,+65-68697265,2011-01-14 02:40:31,945
SA-0220-61-46,R,+65-66160150,2011-06-19 07:31:48,201
SA-0187-35-19,R,+65-65093463,2011-01-12 21:39:38,170
SA-0144-10-84,R,+65-64235853,2011-06-23 21:29:57,310
SA-0147-43-82,R,+65-68047010,2012-08-16 00:21:03,915
SA-0185-10-64,R,+65-60717157,2011-01-06 07:15:07,607
SA-0361-84-31,R,+65-65054923,2012-01-25 02:33:21,613
SA-0339-42-22,R,+65-63295033,2011-01-20 01:14:06,559
SA-0202-82-34,R,+65-65037239,2011-06-14 13:44:48,632
SA-0114-12-73,R,+65-62968571,2011-07-06 20:48:04,276
SA-0107-05-98,R,+65-69918781,2012-03-11 16:41:06,803
SA-0182-19-79,R,+65-62394502,2011-06-14 11:28:24,633
SA-0414-86-48,R,+65-65653655,2011-12-12 10:12:26,215
SA-0343-60-69,R,+65-68498306,2012-06-17 07:49:51,809
SA-0186-07-48,R,+65-62789409,2011-12-22 23:35:23,779
SA-0303-06-26,R,+65-68123111,2011-08-12 00:33:19,770
SA-0220-48-64,R,+65-65256544,2011-05-25 01:07:33,765
SA-0182-19-79,R,+65-64634831,2011-06-18 15:44:55,106
SA-0009-04-02,R,+65-62008674,2012-05-09 13:37:02,111
SA-0414-20-79,R,+65-65902743,2012-09-18 02:44:36,490
SA-0343-60-69,R,+65-61538458,2011-10-03 20:57:17,835
SA-0133-16-62,R,+65-64247769,2012-09-29 06:37:14,370
SA-0414-86-48,R,+65-68356779,2011-12-01 02:55:35,777
SA-0037-94-05,R,+65-60387561,2012-01-26 05:09:28,487
SA-0186-07-48,R,+65-60749803,2012-01-23 23:46:38,340
SA-0114-12-73,R,+65-69112049,2011-03-15 05:20:48,494
SA-0114-12-73,R,+65-69899522,2011-03-19 23:36:13,122
SA-0414-20-79,R,+65-66796886,2012-06-16 09:44:41,96
SA-0107-05-98,R,+65-60384587,2011-08-05 12:07:19,420
SA-0080-84-93,R,+65-60765889,2011-10-07 09:19:06,127
SA-0080-84-93,R,+65-68461655,2011-04-13 22:01:06,101
SA-0249-45-54,R,+65-63059587,2011-12-30 13:25:14,539
SA-0144-10-84,R,+65-64862878,2012-08-08 03:03:55,193
SA-0063-02-33,R,+65-60005582,2011-05-19 23:18:05,210
SA-0339-42-22,R,+65-61639657,2011-07-20 14:51:12,430
SA-0055-36-68,R,+65-65280593,2011-06-21 05:47:09,64
SA-0147-43-82,R,+65-68835302,2012-03-11 19:58:04,150
SA-0151-98-79,R,+65-62196535,2012-07-25 09:51:08,420
SA-0249-45-54,R,+65-60170793,2011-03-07 23:56:41,674
SA-0012-71-76,R,+65-63140110,2011-02-01 19:37:55,775
SA-0335-96-08,R,+65-60975403,2011-09-03 10:13:28,944
SA-0335-96-08,R,+65-60570985,2012-05-09 03:56:09,447
SA-0249-45-54,R,+65-61434021,2012-05-08 11:10:41,451
SA-0305-50-15,R,+65-65736212,2011-03-11 12:23:45,484
SA-0092-93-02,R,+65-65925493,2012-08-17 12:12:00,362
SA-0222-28-58,R,+65-63639481,2012-09-06 12:08:33,215
SA-0037-94-05,R,+65-65400793,2012-10-10 08:55:22,94
SA-0155-74-77,R,+65-63888658,2011-07-22 04:15:51,604
SA-0220-48-64,R,+65-60079900,2011-02-04 15:33:29,583
SA-0112-53-34,R,+65-67405935,2011-06-09 12:06:38,672
SA-0114-12-73,R,+65-68910640,2011-10-01 08:52:05,329
SA-0303-06-26,R,+65-65477737,2011-03-05 06:01:09,882
SA-0220-61-46,R,+65-68113290,2012-06-23 07:29:13,629
SA-0261-41-34,R,+65-68856758,2011-02-24 04:31:53,604
SA-0145-41-01,R,+65-64986264,2012-12-17 10:56:28,794
SA-0133-16-62,R,+65-67277517,2011-03-03 08:30:11,797
SA-0155-74-77,R,+65-60728915,2011-10-20 23:07:56,989
SA-0401-55-12,R,+65-60713748,2012-08-14 21:43:11,891
SA-0151-98-79,R,+65-65661556,2011-08-28 13:28:12,446
SA-0021-95-06,R,+65-69482094,2011-11-08 20:48:18,861
SA-0133-16-62,R,+65-65902996,2011-10-06 03:27:45,830
SA-0312-94-95,R,+65-69771347,2012-11-19 18:14:59,632
SA-0312-94-95,R,+65-68099973,2012-09-30 00:48:29,363
SA-0012-71-76,R,+65-69309156,2012-08-15 15:37:24,603
SA-0155-74-77,R,+65-62606599,2012-09-16 01:52:41,665
SA-0021-95-06,R,+65-68710258,2012-04-19 05:57:43,245
SA-0055-36-68,R,+65-65487872,2011-04-25 07:27:25,226
SA-0138-33-52,R,+65-66295843,2011-03-21 11:59:26,764
SA-0185-59-07,R,+65-63088683,2012-07-25 07:55:18,697
SA-0335-96-08,R,+65-61795463,2011-07-23 20:23:33,225
SA-0312-94-95,R,+65-67696388,2012-07-09 22:00:40,518
SA-0107-05-98,R,+65-64182596,2012-02-20 19:13:01,427
SA-0202-82-34,R,+65-65331448,2011-10-15 18:49:52,444
SA-0005-14-91,R,+65-69538614,2011-08-13 18:30:50,801
SA-0303-06-26,R,+65-62340740,2012-01-25 07:44:50,456
SA-0414-20-79,R,+65-61950493,2011-03-25 06:49:18,291
SA-0138-33-52,R,+65-61657595,2011-05-01 01:41:28,690
SA-0037-94-05,R,+65-63056039,2011-04-06 13:40:13,255
SA-0305-50-15,R,+65-68461733,2011-12-24 12:54:11,129
SA-0182-19-79,R,+65-60894025,2012-03-11 01:32:33,808
SA-0279-91-74,R,+65-68249875,2012-06-12 01:51:40,177
SA-0063-02-33,R,+65-64993571,2012-05-06 00:52:46,875
SA-0227-78-67,R,+65-66059720,2011-06-09 21:10:55,952
SA-0335-96-08,R,+65-68411306,2011-06-24 05:49:16,282
SA-0005-14-91,R,+65-66637373,2011-11-26 10:15:41,129
SA-0335-96-08,R,+65-61110018,2012-04-01 06:06:59,807
SA-0114-12-73,R,+65-61914965,2012-05-19 02:07:54,545
SA-0279-91-74,R,+65-69519927,2011-05-11 12:44:59,693
SA-0290-06-89,R,+65-69121821,2011-06-23 02:10:55,480
SA-0145-41-01,R,+65-68412439,2011-09-03 07:15:22,803
SA-0005-14-91,R,+65-66170780,2012-02-06 03:49:01,657
SA-0147-43-82,R,+65-63018821,2011-05-28 11:02:31,420
SA-0249-45-54,R,+65-63475924,2012-12-01 22:22:56,696
SA-0252-71-33,R,+65-61457895,2012-09-03 23:02:07,157
SA-0080-84-93,R,+65-61415507,2011-03-06 08:27:01,902
SA-0012-71-76,R,+65-65027621,2012-10-03 11:12:41,489
SA-0227-78-67,R,+65-68484245,2012-08-25 21:36:17,81
SA-0092-93-02,R,+65-64201797,2011-09-30 16:25:00,174
SA-0303-06-26,R,+65-67436784,2012-11-05 01:27:17,223
SA-0112-53-34,R,+65-69961532,2012-05-30 17:30:06,913
SA-0005-14-91,R,+65-61487314,2011-08-10 07:34:27,256
SA-0401-55-12,R,+65-65278094,2011-09-03 05:40:51,141
SA-0222-28-58,R,+65-67129669,2012-04-29 15:14:26,466
SA-0050-81-89,R,+65-64663834,2011-06-15 19:41:42,692
SA-0145-41-01,R,+65-65118493,2011-09-27 00:54:22,590
SA-0220-61-46,R,+65-64563029,2012-06-06 13:17:59,997
SA-0005-14-91,R,+65-63538433,2011-09-24 18:22:25,906
SA-0114-12-73,R,+65-66573548,2012-04-05 13:15:41,386
SA-0012-71-76,R,+65-66694884,2012-05-18 09:33:39,159
SA-0312-94-95,R,+65-66220807,2012-06-15 00:34:04,554
SA-0339-42-22,R,+65-66808667,2011-02-18 15:20:29,460
SA-0220-48-64,R,+65-63703718,2011-03-11 03:13:15,738
SA-0414-86-48,R,+65-63737662,2011-12-06 15:55:25,448
SA-0037-94-05,R,+65-68441078,2012-02-02 05:18:14,547
SA-0335-96-08,R,+65-65914835,2012-08-27 07:43:40,136
SA-0220-48-64,R,+65-69932543,2012-03-16 00:09:17,313
SA-0361-84-31,R,+65-64514711,2012-11-19 11:23:05,418
SA-0063-02-33,R,+65-64760724,2011-06-21 13:26:15,151
SA-0151-98-79,R,+65-67710057,2012-03-24 04:15:28,194
SA-0063-02-33,R,+65-68792871,2012-04-26 05:13:03,230
SA-0009-04-02,R,+65-62066426,2011-08-28 04:06:11,444
SA-0037-94-05,R,+65-60550969,2011-07-20 11:33:17,606
SA-0005-14-91,R,+65-60891714,2012-06-15 04:44:57,262
SA-0220-48-64,R,+65-63716033,2011-02-04 03:28:38,957
SA-0112-53-34,R,+65-61205903,2011-12-29 00:33:19,541
SA-0012-71-76,R,+65-63248318,2011-12-12 07:01:36,654
SA-0186-07-48,R,+65-60006563,2012-04-26 11:45:09,165
SA-0312-94-95,R,+65-64029839,2011-11-22 10:21:50,463
SA-0155-74-77,R,+65-62124815,2012-11-11 01:05:12,792
SA-0144-10-84,R,+65-65968157,2012-07-12 12:45:45,705
SA-0378-80-96,R,+65-66769183,2012-07-07 11:08:41,779
SA-0303-06-26,R,+65-66078143,2012-01-03 19:03:01,762
SA-0009-04-02,R,+65-61930024,2011-04-17 06:02:09,689
SA-0112-53-34,R,+65-69713719,2011-05-19 10:09:31,287
SA-0279-91-74,R,+65-67588401,2012-06-03 21:08:40,257
SA-0303-06-26,R,+65-68695944,2012-10-28 12:02:18,66
SA-0063-02-33,R,+65-68016740,2012-04-14 12:11:40,132
SA-0361-84-31,R,+65-65747856,2011-08-13 08:27:24,977
SA-0185-10-64,R,+65-66189138,2011-03-23 10:16:23,623
SA-0361-84-31,R,+65-68394168,2012-12-15 19:53:14,390
SA-0186-07-48,R,+65-67594807,2011-07-25 14:27:26,863
SA-0303-06-26,R,+65-62138046,2011-01-09 10:51:35,303
SA-0261-41-34,R,+65-69948705,2012-07-09 09:19:14,167
SA-0009-04-02,R,+65-63876786,2012-05-31 04:32:05,384
SA-0107-05-98,R,+65-61256646,2012-11-12 01:01:24,746
SA-0343-60-69,R,+65-69394815,2011-02-14 20:33:30,199
SA-0414-86-48,R,+65-67338878,2012-02-26 08:52:40,227
SA-0182-19-79,R,+65-68725502,2011-09-10 20:47:19,478
SA-0210-42-47,R,+65-60389247,2011-11-03 04:47:26,662
SA-0092-93-02,R,+65-68986770,2012-05-23 08:46:19,610
SA-0145-41-01,R,+65-68120039,2012-07-26 00:45:09,73
SA-0414-20-79,R,+65-61530361,2012-11-11 13:40:35,881
SA-0151-98-79,R,+65-68408468,2011-03-28 15:42:33,595
SA-0182-19-79,R,+65-60499857,2011-04-07 09:00:06,277
SA-0187-35-19,R,+65-67378801,2012-06-17 03:54:42,458
SA-0145-41-01,R,+65-69036493,2011-12-23 10:10:37,461
SA-0063-02-33,R,+65-66374184,2012-08-08 05:20:30,509
SA-0185-59-07,R,+65-69794465,2011-01-19 02:18:03,839
SA-0401-55-12,R,+65-62981542,2012-01-22 08:50:06,411
SA-0080-84-93,R,+65-67476595,2011-09-02 06:01:58,854
SA-0186-07-48,R,+65-68841499,2011-09-11 02:42:00,448
SA-0138-33-52,R,+65-69738350,2012-04-19 01:32:09,230
SA-0312-94-95,R,+65-63641237,2012-06-03 13:29:39,477
SA-0185-10-64,R,+65-60312924,2011-05-22 12:41:19,311
SA-0055-36-68,R,+65-61066463,2012-07-18 15:16:25,95
SA-0147-43-82,R,+65-69256847,2011-11-18 13:37:40,572
SA-0312-94-95,R,+65-66321092,2011-01-11 00:12:09,919
SA-0092-93-02,R,+65-62493235,2011-02-12 10:32:26,61
SA-0252-71-33,R,+65-63948603,2012-01-29 01:48:20,877
SA-0186-07-48,R,+65-62745173,2011-11-10 00:24:13,743
SA-0414-20-79,R,+65-61511245,2011-06-29 08:11:36,96
SA-0114-12-73,R,+65-61952419,2011-09-20 16:40:55,610
SA-0033-12-88,R,+65-61737791,2012-01-03 21:59:37,378
SA-0092-93-02,R,+65-63418839,2012-07-14 21:27:52,697
SA-0220-61-46,R,+65-60272963,2012-07-06 00:26:27,524
SA-0012-71-76,R,+65-69269250,2011-01-20 09:20:45,149
SA-0012-71-76,R,+65-66575925,2011-03-06 21:59:54,283
SA-0185-59-07,R,+65-63414113,2012-11-17 16:26:26,762
SA-0220-48-64,R,+65-61535622,2012-08-22 22:32:35,429
SA-0186-07-48,R,+65-61301478,2011-08-01 06:36:05,321
SA-0005-14-91,R,+65-67782157,2011-11-26 20:57:13,638
SA-0263-79-37,R,+65-64784674,2011-10-07 18:32:27,470
SA-0314-69-44,R,+65-63115494,2011-12-28 04:06:14,245
SA-0343-60-69,R,+65-69474701,2012-01-09 20:59:53,768
SA-0185-10-64,R,+65-61793676,2012-09-15 11:20:46,404
SA-0092-93-02,R,+65-65861159,2011-07-11 03:34:56,76
SA-0261-41-34,R,+65-61494719,2012-06-08 22:25:18,824
SA-0263-79-37,R,+65-64230183,2012-02-13 14:32:36,180
SA-0312-94-95,R,+65-67753657,2012-10-02 15:31:18,595
SA-0401-55-12,R,+65-61276915,2012-02-20 15:29:32,178
SA-0249-45-54,R,+65-65562129,2011-04-27 09:06:40,781
SA-0414-86-48,R,+65-63929087,2012-01-04 11:41:14,318
SA-0227-78-67,R,+65-63189150,2012-06-16 10:53:57,696
SA-0339-42-22,R,+65-68294403,2012-10-02 01:17:39,242
SA-0147-43-82,R,+65-67136210,2012-11-09 12:18:29,893
SA-0261-41-34,R,+65-62180095,2011-10-25 15:52:16,941
SA-0021-95-06,R,+65-65796616,2011-06-15 22:22:20,67
SA-0187-35-19,R,+65-65291175,2011-05-08 23:49:30,278
SA-0037-94-05,R,+65-68318596,2012-11-12 03:43:40,926
SA-0343-60-69,R,+65-67876906,2011-01-22 23:48:53,850
SA-0414-86-48,R,+65-60708354,2011-12-30 06:05:41,957
SA-0145-41-01,R,+65-61532140,2011-10-10 21:59:17,598
SA-0187-35-19,R,+65-61927772,2011-12-24 16:32:04,287
SA-0290-06-89,R,+65-69607932,2012-09-09 10:35:57,136
SA-0378-80-96,R,+65-68814310,2012-03-28 06:15:38,909
SA-0144-10-84,R,+65-69685381,2011-02-17 10:39:11,819
SA-0220-61-46,R,+65-64799171,2012-11-25 09:12:09,444
SA-0155-74-77,R,+65-62307091,2012-07-16 02:32:05,652
SA-0009-04-02,R,+65-67570669,2012-05-23 04:01:59,275
SA-0252-71-33,R,+65-63140702,2012-11-24 01:27:47,346
SA-0252-71-33,R,+65-66919047,2012-06-16 00:31:03,450
SA-0312-94-95,R,+65-60816661,2011-08-12 19:37:28,999
SA-0252-71-33,R,+65-69372383,2012-02-27 05:18:25,976
SA-0303-06-26,R,+65-67173524,2011-05-08 04:06:15,454
SA-0279-91-74,R,+65-67075176,2011-06-03 13:00:26,141
SA-0401-55-12,R,+65-68809008,2012-02-29 00:04:37,320
SA-0378-80-96,R,+65-66885400,2012-12-21 08:14:14,122
SA-0080-84-93,R,+65-63814510,2012-02-24 09:43:50,425
SA-0021-95-06,R,+65-63734402,2011-02-09 05:23:54,82
SA-0009-04-02,R,+65-68028790,2012-05-17 13:02:55,427
SA-0133-16-62,R,+65-61229172,2012-12-29 09:52:22,749
SA-0021-95-06,R,+65-68401513,2011-11-20 22:46:37,145
SA-0261-41-34,R,+65-65449940,2012-01-21 02:03:06,882
SA-0185-59-07,R,+65-68048250,2012-11-17 03:00:40,398
SA-0092-93-02,R,+65-61922086,2012-12-07 22:49:59,824
SA-0361-84-31,R,+65-67949844,2012-09-30 04:08:48,790
SA-0063-02-33,R,+65-64959679,2012-04-27 02:52:06,673
SA-0037-94-05,R,+65-68492886,2011-09-10 02:43:35,349
SA-0210-42-47,R,+65-62284040,2011-07-31 15:19:42,943
SA-0414-20-79,R,+65-69111315,2012-02-19 15:12:52,801
SA-0144-10-84,R,+65-67541525,2011-12-01 06:58:51,919
SA-0033-12-88,R,+65-68419168,2011-03-22 03:24:51,996
SA-0263-79-37,R,+65-62387426,2012-09-12 18:29:46,554
SA-0080-84-93,R,+65-67479761,2012-02-07 20:50:43,618
SA-0147-43-82,R,+65-62107239,2011-12-27 16:45:23,999
SA-0227-78-67,R,+65-61984089,2011-05-19 11:41:36,146
SA-0037-94-05,R,+65-61436271,2012-06-29 06:27:47,732
SA-0314-69-44,R,+65-69191601,2011-02-24 16:05:12,400
SA-0145-41-01,R,+65-69291613,2011-01-29 00:38:35,741
SA-0401-55-12,R,+65-67760026,2012-03-01 21:18:37,934
SA-0114-12-73,R,+65-60252533,2012-04-30 06:15:26,641
SA-0021-95-06,R,+65-60809889,2012-05-26 19:43:52,324
SA-0185-59-07,R,+65-69498435,2012-10-16 15:10:02,784
SA-0151-98-79,R,+65-61110043,2011-10-08 17:27:58,827
SA-0144-10-84,R,+65-65088577,2011-10-26 06:37:37,891
SA-0249-45-54,R,+65-63076766,2012-10-15 06:54:36,524
SA-0021-95-06,R,+65-66878692,2012-03-17 18:21:42,435
SA-0185-10-64,R,+65-69369829,2012-11-14 08:44:57,544
SA-0210-42-47,R,+65-62512051,2012-04-07 07:26:46,130
SA-0303-06-26,R,+65-68720869,2011-05-22 06:30:08,816
SA-0182-19-79,R,+65-69687088,2012-10-23 00:11:13,509
SA-0133-16-62,R,+65-65730200,2011-09-30 01:45:53,367
SA-0227-78-67,R,+65-64866045,2012-09-10 06:01:07,595
SA-0261-41-34,R,+65-66299010,2012-05-15 07:21:00,268
SA-0080-84-93,R,+65-61245230,2011-12-15 13:11:36,587
SA-0151-98-79,R,+65-61529694,2012-02-20 22:17:59,917
SA-0202-82-34,R,+65-64501739,2012-07-19 13:48:41,324
SA-0279-91-74,R,+65-62491667,2012-11-13 05:47:04,379
SA-0339-42-22,R,+65-63417414,2012-06-28 07:34:34,398
SA-0401-55-12,R,+65-67496072,2012-09-04 23:26:18,327
SA-0050-81-89,R,+65-66786056,2012-12-04 17:42:34,279
SA-0080-84-93,R,+65-65055811,2011-08-11 16:19:19,461
SA-0185-10-64,R,+65-66271277,2011-02-09 11:50:39,276
SA-0005-14-91,R,+65-65099331,2012-02-22 10:09:22,75
SA-0009-04-02,R,+65-68281237,2011-09-20 18:42:22,233
SA-0063-02-33,R,+65-66782681,2012-05-08 21:05:40,443
SA-0186-07-48,R,+65-69574190,2011-05-16 04:31:02,231
SA-0303-06-26,R,+65-87778743,2012-07-05 11:48:18,456
SA-0186-07-48,R,+65-80399605,2011-03-07 16:21:28,874
SA-0145-41-01,R,+65-83836682,2011-01-06 02:36:51,284
SA-0063-02-33,R,+65-84451009,2012-09-28 10:43:14,504
SA-0147-43-82,R,+65-86364916,2011-09-20 19:33:28,372
SA-0414-86-48,R,+65-85547079,2012-02-17 08:18:46,85
SA-0202-82-34,R,+65-86164224,2011-09-26 16:05:06,127
SA-0107-05-98,R,+65-83700758,2012-10-11 08:26:55,988
SA-0187-35-19,R,+65-84651645,2011-10-01 03:18:26,823
SA-0401-55-12,R,+65-88972424,2011-02-27 02:35:06,846
SA-0401-55-12,R,+65-88719609,2012-12-28 19:00:42,708
SA-0210-42-47,R,+65-89538366,2012-05-12 13:15:42,957
SA-0335-96-08,R,+65-86769865,2011-09-14 04:25:58,573
SA-0261-41-34,R,+65-89904710,2012-10-24 04:45:57,936
SA-0138-33-52,R,+65-87102443,2011-02-14 21:08:19,461
SA-0037-94-05,R,+65-89090149,2011-10-05 08:05:28,307
SA-0186-07-48,R,+65-87177028,2011-02-12 20:02:44,751
SA-0312-94-95,R,+65-84526730,2012-06-30 16:02:17,525
SA-0185-59-07,R,+65-82054081,2012-09-26 11:40:48,230
SA-0202-82-34,R,+65-87848161,2012-04-01 00:09:20,174
SA-0210-42-47,R,+65-84580098,2012-02-07 18:31:08,502
SA-0185-59-07,R,+65-80828351,2012-05-31 13:09:32,406
SA-0133-16-62,R,+65-88867187,2011-04-20 11:26:24,787
SA-0343-60-69,R,+65-88651176,2012-05-24 11:33:03,815
SA-0261-41-34,R,+65-87823485,2012-01-09 01:04:06,676
SA-0145-41-01,R,+65-86873195,2012-06-10 03:59:06,129
SA-0133-16-62,R,+65-89515433,2011-10-14 16:53:41,748
SA-0185-10-64,R,+65-87051454,2011-06-05 09:32:41,988
SA-0037-94-05,R,+65-83721009,2012-04-26 18:03:52,95
SA-0145-41-01,R,+65-87351105,2012-02-20 06:06:30,449
SA-0138-33-52,R,+65-81483910,2011-12-30 15:31:56,713
SA-0114-12-73,R,+65-81675231,2012-01-24 09:42:03,140
SA-0147-43-82,R,+65-83655744,2012-11-10 16:03:38,355
SA-0107-05-98,R,+65-88184689,2012-10-08 12:15:39,701
SA-0133-16-62,R,+65-84182117,2011-09-24 19:22:12,784
SA-0021-95-06,R,+65-82359364,2012-09-26 00:59:39,334
SA-0210-42-47,R,+65-84199883,2012-03-03 19:11:07,801
SA-0305-50-15,R,+65-88868133,2012-03-05 21:18:11,498
SA-0401-55-12,R,+65-89237621,2011-07-04 09:23:16,787
SA-0155-74-77,R,+65-86823696,2011-07-05 21:12:12,854
SA-0187-35-19,R,+65-86221476,2012-08-29 18:29:23,276
SA-0252-71-33,R,+65-84712207,2012-09-27 02:37:21,726
SA-0252-71-33,R,+65-80567775,2011-02-14 12:55:04,513
SA-0210-42-47,R,+65-81347752,2012-05-19 20:10:22,824
SA-0147-43-82,R,+65-86818352,2012-08-10 04:04:36,851
SA-0050-81-89,R,+65-85945258,2012-06-07 05:35:21,419
SA-0133-16-62,R,+65-81762145,2011-09-03 06:44:51,592
SA-0133-16-62,R,+65-81855252,2011-02-04 09:24:50,771
SA-0151-98-79,R,+65-81796444,2012-07-06 18:31:34,920
SA-0312-94-95,R,+65-87603307,2011-12-30 16:29:52,237
SA-0138-33-52,R,+65-88106792,2012-08-08 12:01:44,337
SA-0080-84-93,R,+65-88901966,2012-11-05 14:42:02,643
SA-0185-59-07,R,+65-86917947,2011-03-09 13:42:04,823
SA-0414-20-79,R,+65-89356864,2012-12-24 04:03:58,70
SA-0151-98-79,R,+65-81750048,2011-10-05 00:54:29,471
SA-0335-96-08,R,+65-88130453,2012-10-25 06:26:01,864
SA-0279-91-74,R,+65-88442555,2012-01-07 11:43:36,218
SA-0186-07-48,R,+65-82429868,2011-12-04 11:22:59,877
SA-0414-20-79,R,+65-87740275,2012-10-21 15:35:59,640
SA-0263-79-37,R,+65-84104878,2012-11-12 12:51:59,907
SA-0312-94-95,R,+65-87089191,2012-07-28 02:03:26,833
SA-0182-19-79,R,+65-89527189,2012-03-01 19:57:12,288
SA-0227-78-67,R,+65-85950252,2012-07-20 13:28:08,411
SA-0414-20-79,R,+65-81024837,2011-11-20 18:39:19,261
SA-0185-59-07,R,+65-83985895,2011-01-21 14:10:18,435
SA-0009-04-02,R,+65-81807919,2012-03-28 00:43:48,989
SA-0009-04-02,R,+65-86846158,2012-06-05 00:13:57,369
SA-0220-48-64,R,+65-83169481,2012-02-13 05:44:29,546
SA-0133-16-62,R,+65-88659066,2011-07-05 07:57:06,115
SA-0361-84-31,R,+65-87671269,2011-01-15 09:39:22,752
SA-0290-06-89,R,+65-83775242,2012-12-01 17:25:50,667
SA-0378-80-96,R,+65-85670136,2011-06-03 16:34:15,811
SA-0151-98-79,R,+65-82150561,2011-08-08 05:14:32,582
SA-0009-04-02,R,+65-86590993,2011-06-06 16:27:57,953
SA-0187-35-19,R,+65-88790564,2011-02-05 16:01:25,311
SA-0063-02-33,R,+65-87965553,2011-03-26 00:49:07,345
SA-0361-84-31,R,+65-88575127,2012-11-22 16:06:57,457
SA-0005-14-91,R,+65-87824901,2012-12-11 01:28:34,927
SA-0290-06-89,R,+65-84886327,2011-01-09 11:44:24,549
SA-0005-14-91,R,+65-86095438,2011-10-27 01:21:54,280
SA-0261-41-34,R,+65-82724777,2012-02-25 10:01:54,523
SA-0263-79-37,R,+65-84964585,2012-03-26 14:55:07,912
SA-0185-10-64,R,+65-80568886,2011-11-28 20:19:22,701
SA-0147-43-82,R,+65-84646425,2012-04-17 09:48:02,584
SA-0220-61-46,R,+65-83595050,2012-01-13 19:23:29,677
SA-0185-59-07,R,+65-83534287,2012-09-14 04:48:28,490
SA-0009-04-02,R,+65-84172109,2012-08-28 01:16:55,831
SA-0343-60-69,R,+65-85309382,2011-06-01 12:02:41,666
SA-0133-16-62,R,+65-89088064,2012-07-05 03:01:42,788
SA-0080-84-93,R,+65-81861614,2011-03-24 20:13:44,222
SA-0050-81-89,R,+65-89450630,2012-02-24 17:58:36,449
SA-0187-35-19,R,+65-81700532,2011-11-04 06:51:43,468
SA-0335-96-08,R,+65-82389566,2011-11-10 01:55:09,100
SA-0220-61-46,R,+65-87463018,2012-07-25 07:33:47,759
SA-0290-06-89,R,+65-87796768,2012-02-26 20:43:49,558
SA-0339-42-22,R,+65-83279226,2011-08-19 09:38:35,191
SA-0092-93-02,R,+65-83540285,2011-07-09 22:17:00,836
SA-0012-71-76,R,+65-89237272,2012-03-01 14:48:13,755
SA-0055-36-68,R,+65-84384673,2011-08-13 22:32:25,414
SA-0155-74-77,R,+65-88237023,2012-12-07 02:47:53,839
SA-0055-36-68,R,+65-82128584,2012-04-28 16:59:30,410
SA-0092-93-02,R,+65-82356777,2012-05-28 06:07:15,390
SA-0312-94-95,R,+65-80575814,2011-03-11 11:00:46,260
SA-0005-14-91,R,+65-87884016,2012-09-15 03:19:32,186
SA-0186-07-48,R,+65-84137829,2011-04-09 09:27:05,106
SA-0290-06-89,R,+65-86816277,2012-01-03 23:55:23,670
SA-0037-94-05,R,+65-82564749,2011-10-11 05:00:43,404
SA-0063-02-33,R,+65-80226807,2012-04-07 05:19:41,363
SA-0220-48-64,R,+65-86597441,2012-06-15 07:11:45,627
SA-0220-48-64,R,+65-85054294,2011-09-28 23:34:29,673
SA-0037-94-05,R,+65-84387204,2011-04-14 23:27:55,735
