AccNo,Type,PhoneNo,CallTime,During_in_secs
SA-0138-33-52,L,94208474,2011-09-27 11:56:44,1559
SA-0187-35-19,L,94153469,2012-06-07 08:13:41,2593
SA-0414-20-79,L,91337626,2012-11-19 12:09:20,1410
SA-0279-91-74,L,95837838,2012-02-25 03:57:07,279
SA-0144-10-84,L,94665022,2012-02-12 19:48:50,1052
SA-0263-79-37,L,99513977,2012-02-01 11:03:01,2487
SA-0261-41-34,L,93705483,2012-01-17 21:49:52,1589
SA-0222-28-58,L,95195183,2012-02-27 09:57:55,934
SA-0037-94-05,L,98811778,2011-08-01 21:11:27,314
SA-0220-61-46,L,95654380,2011-11-29 11:36:43,3053
SA-0222-28-58,L,91284123,2011-06-15 20:19:08,2691
SA-0249-45-54,L,91110758,2012-09-04 05:20:21,2283
SA-0185-10-64,L,91516143,2011-02-09 17:08:49,2709
SA-0080-84-93,L,98390760,2011-10-22 22:25:44,2699
SA-0335-96-08,L,95344304,2012-08-22 18:07:02,2114
SA-0186-07-48,L,90792669,2012-10-27 01:21:40,297
SA-0092-93-02,L,91019597,2011-10-04 15:36:35,1102
SA-0220-48-64,L,96779409,2012-03-10 06:33:09,3194
SA-0335-96-08,L,96360417,2012-07-23 17:08:14,471
SA-0151-98-79,L,94106309,2012-06-08 16:45:02,1991
SA-0185-59-07,L,93391813,2012-04-05 05:44:51,3081
SA-0303-06-26,L,98588572,2011-03-10 22:00:24,1019
SA-0144-10-84,L,99128133,2011-03-07 04:14:38,1677
SA-0414-86-48,L,97961222,2011-06-24 14:48:09,1102
SA-0147-43-82,L,97999976,2012-04-07 12:24:28,2467
SA-0055-36-68,L,90434131,2011-09-07 18:28:53,2156
SA-0227-78-67,L,97794839,2011-04-29 21:00:11,2399
SA-0339-42-22,L,95550085,2011-10-13 20:42:31,66
SA-0151-98-79,L,96469624,2012-05-04 12:51:04,729
SA-0009-04-02,L,96574009,2012-08-18 18:15:17,2109
SA-0220-48-64,L,98191713,2011-09-04 16:26:45,3360
SA-0033-12-88,L,92997578,2011-04-10 17:30:17,3115
SA-0147-43-82,L,94104023,2011-05-24 00:38:27,3003
SA-0063-02-33,L,91352084,2012-06-15 16:23:08,2962
SA-0138-33-52,L,95898392,2011-10-23 16:56:45,98
SA-0005-14-91,L,90948182,2012-02-28 18:18:59,2649
SA-0312-94-95,L,93585859,2011-06-04 05:11:22,1714
SA-0138-33-52,L,97510253,2011-10-24 12:56:38,2202
SA-0335-96-08,L,94636327,2012-12-25 23:36:03,198
SA-0063-02-33,L,99127611,2011-05-24 21:04:33,2298
SA-0033-12-88,L,90139621,2011-03-23 09:45:36,80
SA-0185-59-07,L,96792430,2012-10-16 21:16:32,572
SA-0092-93-02,L,92670677,2012-08-12 04:05:37,3132
SA-0401-55-12,L,90721939,2012-03-21 13:24:52,860
SA-0151-98-79,L,92331577,2011-10-25 21:30:22,3234
SA-0092-93-02,L,94519652,2011-06-18 19:40:19,747
SA-0145-41-01,L,91986372,2012-12-27 06:12:18,647
SA-0210-42-47,L,91529765,2011-11-28 00:43:51,1479
SA-0220-61-46,L,99593177,2011-02-19 16:50:55,1750
SA-0009-04-02,L,91270603,2011-05-27 09:03:54,1428
SA-0012-71-76,L,97135477,2011-09-09 14:51:13,632
SA-0107-05-98,L,96357591,2011-04-18 12:23:56,2082
SA-0414-20-79,L,91923069,2011-02-01 00:11:13,1037
SA-0186-07-48,L,90940785,2012-08-24 04:11:49,2005
SA-0401-55-12,L,98953342,2011-08-26 23:10:03,1418
SA-0210-42-47,L,95674135,2012-10-02 19:11:05,3134
SA-0155-74-77,L,98371774,2012-10-17 18:57:52,508
SA-0151-98-79,L,93219760,2011-04-05 18:33:35,3011
SA-0220-48-64,L,98931177,2012-11-27 13:10:58,2084
SA-0343-60-69,L,92028736,2011-07-21 13:33:39,3348
SA-0222-28-58,L,91699731,2012-04-10 04:05:53,2857
SA-0263-79-37,L,99762634,2011-11-15 08:10:07,1003
SA-0335-96-08,L,94750357,2012-05-10 08:07:45,678
SA-0055-36-68,L,96498457,2011-09-09 01:45:10,3417
SA-0050-81-89,L,98731206,2012-01-21 10:52:04,3132
SA-0107-05-98,L,91905038,2012-09-15 15:39:07,3403
SA-0222-28-58,L,91307905,2012-11-27 04:57:01,133
SA-0144-10-84,L,95825808,2011-03-12 02:42:57,2058
SA-0378-80-96,L,92531639,2011-02-18 01:21:43,831
SA-0186-07-48,L,99883984,2011-09-28 06:31:39,1388
SA-0114-12-73,L,91798525,2012-04-21 16:18:00,2622
SA-0063-02-33,L,97023953,2011-05-19 12:21:28,3514
SA-0401-55-12,L,98933520,2011-10-04 09:10:36,1388
SA-0305-50-15,L,97495138,2011-07-25 19:01:41,1889
SA-0186-07-48,L,91864484,2011-10-06 11:44:31,2606
SA-0263-79-37,L,96368932,2012-03-13 13:22:27,3414
SA-0252-71-33,L,98262504,2011-09-15 20:08:00,3111
SA-0361-84-31,L,93623203,2011-06-04 07:22:47,3192
SA-0092-93-02,L,94544838,2011-07-28 20:19:45,1658
SA-0227-78-67,L,91777667,2011-11-10 02:15:10,3247
SA-0227-78-67,L,93313739,2011-08-23 18:26:46,349
SA-0220-48-64,L,99323963,2011-03-17 20:10:16,1707
SA-0220-61-46,L,98346783,2011-11-03 00:33:30,2950
SA-0021-95-06,L,92456266,2011-11-17 10:47:43,1122
SA-0012-71-76,L,95102120,2012-12-03 21:13:26,2807
SA-0112-53-34,L,99276399,2012-04-18 23:29:48,1373
SA-0012-71-76,L,98253347,2012-01-05 08:53:27,2335
SA-0133-16-62,L,93595953,2012-01-06 09:17:57,679
SA-0220-61-46,L,94026089,2011-12-13 12:27:42,1535
SA-0063-02-33,L,96122425,2012-08-21 04:47:15,2937
SA-0185-10-64,L,93710308,2012-10-18 07:19:35,1926
SA-0378-80-96,L,98451191,2011-11-01 07:07:27,945
SA-0314-69-44,L,94355849,2012-03-31 21:45:44,1376
SA-0151-98-79,L,97254456,2011-04-15 12:18:12,670
SA-0401-55-12,L,95006678,2011-11-23 02:26:36,3357
SA-0303-06-26,L,94900318,2012-04-03 20:53:28,1798
SA-0037-94-05,L,90393883,2011-04-23 15:52:50,1767
SA-0414-20-79,L,99130181,2012-04-04 19:54:24,504
SA-0155-74-77,L,92862120,2011-10-05 14:58:27,561
SA-0151-98-79,L,91251114,2011-06-05 02:15:50,2397
SA-0050-81-89,L,92961328,2011-03-15 15:51:47,495
SA-0187-35-19,L,90925541,2011-05-01 10:42:53,1638
SA-0202-82-34,L,99104291,2012-01-17 20:09:56,1830
SA-0138-33-52,L,96116934,2011-07-11 01:17:25,3178
SA-0185-10-64,L,97084255,2011-04-22 01:39:46,2862
SA-0227-78-67,L,95301578,2011-02-09 01:30:30,331
SA-0339-42-22,L,92791458,2012-05-26 09:13:05,1393
SA-0114-12-73,L,95262228,2011-09-25 16:42:11,3195
SA-0114-12-73,L,92671724,2011-08-04 10:11:24,90
SA-0252-71-33,L,99390953,2012-11-07 12:40:45,3434
SA-0012-71-76,L,99417726,2011-12-19 17:09:44,2713
SA-0055-36-68,L,93902545,2011-04-03 10:58:57,1922
SA-0005-14-91,L,97134778,2011-08-30 07:03:21,2346
SA-0187-35-19,L,91448847,2012-01-21 21:26:29,1062
SA-0033-12-88,L,96826780,2011-11-28 03:30:07,1655
SA-0186-07-48,L,95878601,2011-04-22 21:26:41,3077
SA-0155-74-77,L,91660385,2011-03-14 21:37:45,1533
SA-0314-69-44,L,90222097,2012-06-04 07:51:40,3107
SA-0151-98-79,L,91968019,2011-12-04 09:44:22,272
SA-0063-02-33,L,98535321,2011-01-25 23:10:59,1798
SA-0185-10-64,L,92306256,2012-03-16 06:21:24,1794
SA-0220-61-46,L,93052687,2011-01-13 01:59:42,1902
SA-0155-74-77,L,97049798,2012-08-23 21:14:15,150
SA-0112-53-34,L,94456976,2011-10-25 22:00:06,883
SA-0339-42-22,L,99140303,2012-07-06 22:45:19,3215
SA-0182-19-79,L,93930817,2011-10-03 20:53:39,1664
SA-0080-84-93,L,95543879,2012-02-14 08:56:16,3110
SA-0414-20-79,L,93061432,2011-08-29 04:26:13,2921
SA-0378-80-96,L,90297749,2011-05-07 05:44:15,2732
SA-0012-71-76,L,98270405,2011-10-11 19:07:02,1975
SA-0151-98-79,L,97102114,2011-07-27 02:03:30,875
SA-0202-82-34,L,94147059,2011-05-07 19:16:20,3427
SA-0202-82-34,L,95288754,2011-12-27 06:41:47,2712
SA-0092-93-02,L,93585262,2012-10-23 20:22:07,2672
SA-0202-82-34,L,92173820,2012-04-16 19:32:18,2724
SA-0155-74-77,L,94996034,2011-07-05 18:50:25,2319
SA-0202-82-34,L,94765131,2012-07-06 21:03:43,219
SA-0401-55-12,L,92098458,2012-07-15 19:46:26,2589
SA-0112-53-34,L,94658070,2011-01-13 14:18:12,3377
SA-0361-84-31,L,96574424,2011-12-09 15:13:51,2726
SA-0202-82-34,L,97348096,2011-03-10 20:41:54,3102
SA-0185-10-64,L,92994658,2011-02-21 07:25:02,2911
SA-0210-42-47,L,93322217,2011-03-01 07:58:56,2951
SA-0222-28-58,L,94900685,2012-11-27 22:38:46,1129
SA-0147-43-82,L,94242221,2012-09-11 21:51:11,542
SA-0155-74-77,L,91346475,2011-07-07 16:47:53,2056
SA-0080-84-93,L,90466532,2012-12-26 07:28:59,400
SA-0155-74-77,L,90039284,2012-03-10 05:08:37,2773
SA-0279-91-74,L,94221867,2012-09-28 14:10:02,1734
SA-0290-06-89,L,93339649,2012-03-03 14:58:41,1052
SA-0414-20-79,L,96423557,2012-05-11 22:11:53,869
SA-0361-84-31,L,98800003,2012-07-15 15:37:10,2844
SA-0361-84-31,L,90829767,2011-08-26 18:31:20,3223
SA-0114-12-73,L,96497201,2011-04-12 22:14:02,784
SA-0220-61-46,L,92098981,2011-11-16 18:29:36,896
SA-0147-43-82,L,90283568,2012-04-07 10:14:24,3411
SA-0092-93-02,L,98586668,2011-01-29 19:51:01,1125
SA-0080-84-93,L,94541845,2011-02-25 09:45:37,3001
SA-0037-94-05,L,91180707,2012-09-15 05:14:35,1311
SA-0063-02-33,L,98414744,2012-06-05 12:00:25,2460
SA-0339-42-22,L,99606989,2012-12-01 02:32:06,802
SA-0186-07-48,L,91220592,2011-12-29 08:21:07,1995
SA-0009-04-02,L,99201044,2012-12-31 00:44:32,3376
SA-0186-07-48,L,98440625,2012-08-03 16:49:42,3086
SA-0033-12-88,L,90888897,2012-10-23 13:35:28,1627
SA-0220-48-64,L,97438514,2012-03-02 19:54:17,536
SA-0222-28-58,L,98404574,2011-05-27 01:45:10,3555
SA-0037-94-05,L,95772881,2011-05-08 09:37:10,895
SA-0033-12-88,L,95499494,2012-02-03 07:07:56,3229
SA-0414-86-48,L,96922444,2012-09-22 07:29:54,403
SA-0202-82-34,L,94857153,2011-12-24 22:23:34,1398
SA-0202-82-34,L,91732483,2011-02-28 15:04:54,2089
SA-0335-96-08,L,92274730,2012-01-19 07:31:43,3080
SA-0112-53-34,L,94281930,2012-12-14 11:16:46,3362
SA-0080-84-93,L,98349543,2011-01-02 06:19:58,1876
SA-0339-42-22,L,97537257,2012-08-04 07:17:51,3096
SA-0222-28-58,L,96158793,2011-02-21 08:18:01,2223
SA-0182-19-79,L,90550049,2012-09-03 08:30:42,1387
SA-0312-94-95,L,99436209,2012-01-08 19:43:05,337
SA-0261-41-34,L,96684963,2012-11-24 14:03:31,2330
SA-0202-82-34,L,98698778,2012-10-08 09:18:00,1261
SA-0021-95-06,L,94130719,2012-03-18 16:49:58,2658
SA-0401-55-12,L,90973732,2012-01-27 09:46:20,1848
SA-0263-79-37,L,95069617,2012-03-17 11:07:48,799
SA-0343-60-69,L,99883814,2011-04-18 08:39:50,3307
SA-0414-20-79,L,90399038,2012-09-21 16:11:48,3003
SA-0092-93-02,L,97584995,2011-11-02 17:38:18,73
SA-0182-19-79,L,91440735,2012-11-06 02:28:02,2420
SA-0144-10-84,L,96264107,2011-12-02 20:20:58,237
SA-0133-16-62,L,97538227,2011-08-27 10:15:32,839
SA-0012-71-76,L,93528698,2011-04-01 04:50:07,1306
SA-0252-71-33,L,96339427,2011-12-10 22:36:49,103
SA-0187-35-19,L,96365569,2011-04-09 04:27:11,1467
SA-0012-71-76,L,99791768,2012-11-25 16:45:13,167
SA-0063-02-33,L,93253230,2012-10-25 11:45:28,2556
SA-0185-10-64,L,98886631,2012-01-13 20:51:16,99
SA-0378-80-96,L,97129921,2011-05-09 21:47:52,303
SA-0210-42-47,L,91734521,2012-07-26 07:05:53,1600
SA-0378-80-96,L,96006704,2011-08-07 16:15:35,588
SA-0378-80-96,L,98825826,2012-06-15 17:34:58,2308
SA-0182-19-79,L,98766409,2012-03-14 15:02:21,777
SA-0009-04-02,L,96590668,2011-12-26 01:44:43,208
SA-0155-74-77,L,99708098,2011-02-19 09:18:12,2824
SA-0263-79-37,L,96306290,2012-05-13 05:15:13,1016
SA-0279-91-74,L,90945327,2011-01-29 13:38:06,3497
SA-0114-12-73,L,91608264,2011-02-20 07:47:15,3285
SA-0220-61-46,L,99885236,2012-12-31 01:53:49,2980
SA-0187-35-19,L,95131480,2011-09-20 19:53:39,3162
SA-0138-33-52,L,96350064,2012-04-26 09:47:07,2734
SA-0186-07-48,L,99016339,2012-01-02 11:54:34,784
SA-0005-14-91,L,94596429,2012-03-08 05:38:08,2207
SA-0186-07-48,L,93649502,2012-05-30 08:40:54,485
SA-0133-16-62,L,99992564,2011-10-23 08:16:08,1508
SA-0335-96-08,L,99236389,2011-09-14 00:42:11,3373
SA-0220-61-46,L,91103506,2011-05-26 11:02:16,1238
SA-0012-71-76,L,97068233,2012-05-16 15:03:34,1898
SA-0378-80-96,L,92952973,2011-12-05 15:25:10,2767
SA-0055-36-68,L,90522933,2011-05-07 22:18:18,854
SA-0185-59-07,L,95206523,2011-01-08 06:10:29,834
SA-0114-12-73,L,97534956,2011-01-30 18:50:49,3300
SA-0227-78-67,L,99750219,2012-09-15 12:56:54,614
SA-0185-10-64,L,91661830,2011-02-15 15:22:21,1026
SA-0012-71-76,L,92595587,2012-11-29 07:45:41,2210
SA-0314-69-44,L,99730189,2012-12-05 17:13:03,312
SA-0220-61-46,L,99067742,2011-11-22 03:28:39,928
SA-0092-93-02,L,90744427,2012-12-10 09:04:33,3539
SA-0401-55-12,L,95623611,2012-12-02 04:07:26,2587
SA-0401-55-12,L,90250234,2012-03-02 08:43:40,1460
SA-0303-06-26,L,90034230,2012-06-06 09:45:52,1639
SA-0339-42-22,L,91284971,2011-09-28 09:21:59,1676
SA-0012-71-76,L,98082181,2011-12-09 15:37:56,189
SA-0312-94-95,L,96381282,2011-03-19 10:16:12,2615
SA-0305-50-15,L,94486885,2011-07-16 05:09:59,1849
SA-0050-81-89,L,90366331,2011-12-26 15:48:27,3146
SA-0063-02-33,L,91930225,2011-11-20 16:28:29,2981
SA-0378-80-96,L,90969684,2012-03-19 17:59:12,752
SA-0378-80-96,L,93546299,2011-05-07 18:59:13,340
SA-0249-45-54,L,95181060,2011-01-01 09:23:43,2979
SA-0335-96-08,L,90269765,2012-03-08 13:12:18,1324
SA-0151-98-79,L,98669857,2011-12-18 15:47:03,3263
SA-0021-95-06,L,98955026,2011-06-26 08:56:13,2654
SA-0252-71-33,L,99743708,2011-01-05 23:55:06,1930
SA-0037-94-05,L,99561635,2012-08-08 03:33:15,2118
SA-0378-80-96,L,90390246,2011-08-24 05:29:35,1353
SA-0220-48-64,L,93869673,2012-10-15 13:03:59,655
SA-0185-59-07,L,92361280,2011-04-11 08:24:31,2689
SA-0378-80-96,L,93493672,2012-08-15 14:41:50,319
SA-0361-84-31,L,99793750,2012-07-27 02:14:40,2535
SA-0050-81-89,L,94130144,2011-06-12 16:49:04,1836
SA-0050-81-89,L,93170707,2012-04-25 02:36:34,1962
SA-0182-19-79,L,97105920,2012-02-10 07:35:17,3308
SA-0005-14-91,L,91310221,2011-10-05 14:06:01,3056
SA-0155-74-77,L,98447359,2012-10-23 15:36:41,3258
SA-0009-04-02,L,95098109,2012-04-25 01:49:20,218
SA-0263-79-37,L,90836476,2012-02-29 05:58:22,665
SA-0186-07-48,L,97590692,2012-05-05 19:11:42,3275
SA-0037-94-05,L,95642429,2011-10-13 17:26:49,622
SA-0378-80-96,L,95933607,2012-03-26 15:29:32,2074
SA-0222-28-58,L,93195116,2012-12-11 11:22:49,1533
SA-0378-80-96,L,96442342,2012-11-18 02:58:25,2472
SA-0187-35-19,L,98721487,2011-02-01 23:17:26,352
SA-0343-60-69,L,93319655,2011-08-27 18:21:24,813
SA-0401-55-12,L,97763891,2012-10-14 17:29:29,2271
SA-0138-33-52,L,91969438,2012-04-15 03:49:34,504
SA-0144-10-84,L,93253088,2011-02-15 07:21:07,3251
SA-0210-42-47,L,95414715,2012-03-12 06:26:34,2326
SA-0050-81-89,L,90770669,2011-02-14 17:35:02,463
SA-0414-86-48,L,99716822,2012-12-27 11:11:29,631
SA-0414-86-48,L,91416776,2012-06-21 20:50:45,517
SA-0343-60-69,L,95570083,2012-04-05 18:27:24,1310
SA-0220-61-46,L,93788205,2012-03-22 10:47:42,928
SA-0012-71-76,L,95827328,2011-03-22 16:06:44,2853
SA-0055-36-68,L,94513714,2012-02-28 21:09:34,2263
SA-0261-41-34,L,91692365,2012-06-12 09:48:58,705
SA-0220-48-64,L,94987220,2011-04-28 07:10:13,3077
SA-0185-59-07,L,94122310,2011-10-31 19:40:06,842
SA-0378-80-96,L,93809081,2012-08-13 11:26:57,1932
SA-0361-84-31,L,99476752,2012-04-18 10:46:16,1823
SA-0145-41-01,L,95769609,2011-05-30 03:44:55,971
SA-0033-12-88,L,96073340,2012-09-20 02:26:16,1436
SA-0182-19-79,L,94301223,2012-12-27 23:27:12,1385
SA-0092-93-02,L,94033672,2011-07-31 14:47:53,1234
SA-0261-41-34,L,96804151,2011-07-25 18:55:34,858
SA-0155-74-77,L,99356526,2012-12-02 03:06:04,2721
SA-0343-60-69,L,95001928,2011-12-14 08:02:06,1745
SA-0414-86-48,L,96368060,2011-05-14 23:55:28,1406
SA-0021-95-06,L,94571436,2012-09-10 09:04:16,969
SA-0055-36-68,L,95498689,2011-06-15 13:10:41,1809
SA-0185-10-64,L,92060554,2011-07-04 16:02:14,1262
SA-0303-06-26,L,94928484,2011-02-13 17:22:32,76
SA-0021-95-06,L,96855250,2012-04-18 06:58:22,679
SA-0005-14-91,L,95040568,2012-03-18 16:06:57,2284
SA-0414-20-79,L,96793479,2011-05-21 20:27:33,3458
SA-0055-36-68,L,91792691,2011-04-13 06:02:57,129
SA-0252-71-33,L,91179645,2012-04-09 09:08:38,1350
SA-0335-96-08,L,91739522,2012-01-08 19:59:03,993
SA-0005-14-91,L,93217804,2011-12-03 08:44:46,671
SA-0155-74-77,L,99705507,2012-09-13 02:52:10,1104
SA-0401-55-12,L,93399488,2012-12-23 08:47:31,1161
SA-0114-12-73,L,95453011,2012-06-25 03:41:33,3380
SA-0279-91-74,L,96651658,2012-10-03 06:00:12,1800
SA-0249-45-54,L,99329801,2011-02-25 15:02:28,3418
SA-0107-05-98,L,92478563,2011-11-05 00:17:44,3309
SA-0050-81-89,L,90774624,2012-09-14 17:14:11,2008
SA-0252-71-33,L,99932868,2012-10-12 04:17:19,3025
SA-0401-55-12,L,90426539,2011-09-17 20:12:48,691
SA-0055-36-68,L,91107489,2011-03-30 18:18:56,1019
SA-0343-60-69,L,91690700,2012-07-10 03:09:53,1170
SA-0033-12-88,L,92706496,2012-01-17 01:34:47,2801
SA-0227-78-67,L,92385633,2011-01-24 04:24:04,1650
SA-0092-93-02,L,97253681,2012-11-03 23:37:48,1345
SA-0305-50-15,L,97860361,2011-09-10 06:13:50,629
SA-0050-81-89,L,97911245,2012-04-30 00:29:08,243
SA-0220-48-64,L,99104647,2011-01-03 19:08:43,748
SA-0012-71-76,L,93834750,2012-10-28 22:06:01,2574
SA-0414-86-48,L,94709885,2011-05-07 01:16:15,2413
SA-0227-78-67,L,92564960,2012-05-27 16:53:45,660
SA-0033-12-88,L,95817682,2011-02-04 13:17:14,2606
SA-0182-19-79,L,96457113,2012-09-26 07:13:22,2838
SA-0378-80-96,L,93273375,2011-10-07 01:00:44,1565
SA-0220-48-64,L,97894480,2012-04-10 02:25:48,3180
SA-0202-82-34,L,95708455,2011-03-12 18:23:09,1874
SA-0005-14-91,L,96672997,2012-06-09 01:47:37,1719
SA-0033-12-88,L,95507506,2012-02-06 05:16:29,489
SA-0185-10-64,L,90867597,2012-09-22 02:46:51,3265
SA-0303-06-26,L,90238977,2012-07-05 04:31:06,1088
SA-0279-91-74,L,94399575,2011-06-14 21:53:07,1806
SA-0092-93-02,L,90203350,2011-09-13 07:11:13,3195
SA-0055-36-68,L,92326548,2011-10-17 03:12:49,1632
SA-0343-60-69,L,97152673,2011-04-12 16:36:23,2646
SA-0335-96-08,L,90722631,2011-12-31 21:08:27,273
SA-0303-06-26,L,96055442,2012-04-10 08:43:49,1631
SA-0114-12-73,L,97365687,2011-01-13 11:33:18,1886
SA-0063-02-33,L,96798783,2011-05-31 08:05:44,3523
SA-0092-93-02,L,97052971,2012-07-25 10:34:30,1339
SA-0249-45-54,L,99393161,2011-06-12 08:19:02,2343
SA-0012-71-76,L,94719875,2012-04-04 14:51:52,1254
SA-0145-41-01,L,97720503,2012-02-08 08:41:26,2578
SA-0037-94-05,L,97330108,2012-03-19 05:25:45,545
SA-0339-42-22,L,90045260,2011-12-19 11:25:51,2152
SA-0012-71-76,L,99808754,2012-06-18 13:33:54,3589
SA-0185-10-64,L,93328168,2012-12-28 12:04:46,1859
SA-0012-71-76,L,97714336,2011-08-21 07:24:34,2692
SA-0144-10-84,L,99283501,2012-01-25 11:28:59,1550
SA-0185-59-07,L,99393056,2011-03-31 11:34:24,1015
SA-0186-07-48,L,97091316,2011-11-20 20:03:40,2179
SA-0414-86-48,L,94205239,2012-04-04 12:50:34,341
SA-0401-55-12,L,94260513,2012-03-02 11:19:31,2505
SA-0055-36-68,L,92356635,2011-03-15 15:05:38,1975
SA-0305-50-15,L,93304029,2011-03-16 17:14:50,2895
SA-0305-50-15,L,98510755,2012-06-12 02:16:13,978
SA-0414-86-48,L,96174130,2012-11-24 03:35:21,2648
SA-0186-07-48,L,91423777,2012-08-22 10:33:55,3417
SA-0202-82-34,L,90756296,2012-01-28 00:10:07,1953
SA-0037-94-05,L,96550787,2012-10-31 07:47:30,3071
SA-0414-86-48,L,90893718,2011-05-03 00:26:22,2256
SA-0055-36-68,L,91621392,2012-11-29 04:39:36,3073
SA-0186-07-48,L,90537995,2012-04-19 08:16:42,454
SA-0220-48-64,L,95067778,2012-08-04 04:14:56,367
SA-0220-48-64,L,98707399,2012-04-11 14:44:06,3240
SA-0009-04-02,L,95135619,2011-04-19 13:37:00,2757
SA-0220-48-64,L,91164235,2012-10-27 14:02:54,3341
SA-0033-12-88,L,99886219,2012-11-29 00:43:21,466
SA-0133-16-62,L,94782609,2011-08-21 04:31:39,2665
SA-0155-74-77,L,92873023,2012-11-02 08:04:42,2150
SA-0227-78-67,L,95338004,2011-10-16 17:10:05,3451
SA-0092-93-02,L,95283801,2011-12-14 16:44:41,2837
SA-0144-10-84,L,91180401,2012-01-22 00:58:53,2755
SA-0133-16-62,L,99939202,2011-12-01 15:51:31,2317
SA-0151-98-79,L,92080407,2012-08-20 21:51:42,1499
SA-0290-06-89,L,93299987,2012-08-12 21:46:14,2754
SA-0312-94-95,L,93906687,2011-03-14 04:32:28,2205
SA-0414-20-79,L,96148340,2012-11-23 13:25:45,240
SA-0220-48-64,L,95998248,2011-04-29 17:04:42,3509
SA-0021-95-06,L,98817695,2011-04-09 06:22:12,2057
SA-0290-06-89,L,90191933,2012-07-01 17:24:11,398
SA-0133-16-62,L,94642380,2012-12-26 08:50:52,2479
SA-0012-71-76,L,91698335,2012-10-23 21:59:09,2503
SA-0021-95-06,L,95579168,2012-09-15 08:50:16,3246
SA-0182-19-79,L,96053846,2011-10-12 04:36:19,1223
SA-0261-41-34,L,98541304,2012-03-06 17:42:39,655
SA-0080-84-93,L,92467156,2011-12-23 12:22:29,2096
SA-0312-94-95,L,96808192,2012-04-02 04:35:23,1997
SA-0220-61-46,L,97277322,2012-10-26 01:54:24,1920
SA-0185-10-64,L,94635252,2012-01-23 06:48:40,279
SA-0138-33-52,L,93770124,2011-09-08 18:02:40,1559
SA-0009-04-02,L,93176570,2011-11-07 23:05:30,1668
SA-0222-28-58,L,99312693,2011-02-02 19:36:34,810
SA-0227-78-67,L,98471914,2011-09-10 21:07:28,2327
SA-0185-59-07,L,94537250,2012-07-08 12:13:05,2467
SA-0186-07-48,L,97742107,2012-03-21 20:02:59,1782
SA-0182-19-79,L,94241325,2011-08-09 23:44:49,1767
SA-0112-53-34,L,98658405,2011-01-05 17:37:17,2277
SA-0005-14-91,L,90333079,2011-02-10 03:13:50,3391
SA-0339-42-22,L,92879988,2011-04-05 18:30:44,525
SA-0050-81-89,L,90619255,2011-10-10 15:15:02,543
SA-0220-61-46,L,96219455,2011-02-07 02:14:31,2762
SA-0185-59-07,L,96694511,2011-07-07 08:44:42,3407
SA-0021-95-06,L,91344350,2012-02-12 03:54:40,3436
SA-0186-07-48,L,92016659,2011-01-25 05:32:03,1601
SA-0305-50-15,L,99048577,2012-04-20 15:05:47,1242
SA-0182-19-79,L,96732157,2012-12-28 05:16:27,1031
SA-0263-79-37,L,93351592,2012-03-01 12:40:46,1941
SA-0145-41-01,L,93048084,2012-04-13 21:13:38,675
SA-0290-06-89,L,99101484,2012-02-09 08:00:48,1537
SA-0314-69-44,L,93079371,2011-07-05 16:47:36,3597
SA-0220-48-64,L,97690288,2012-10-28 13:39:30,964
SA-0133-16-62,L,96694850,2011-11-25 17:54:26,425
SA-0343-60-69,L,99670003,2012-02-22 08:58:55,2570
SA-0279-91-74,L,93759316,2011-12-16 05:44:45,732
SA-0133-16-62,L,96437016,2012-08-09 01:45:33,2577
SA-0145-41-01,L,90583493,2012-08-08 00:30:27,3332
SA-0055-36-68,L,90405249,2011-02-17 02:21:43,1359
SA-0012-71-76,L,95702168,2012-01-30 17:54:20,3252
SA-0339-42-22,L,93930260,2011-03-24 07:26:59,2954
SA-0414-86-48,L,93907536,2012-07-05 03:18:00,1155
SA-0279-91-74,L,90863327,2012-08-05 13:55:18,2502
SA-0092-93-02,L,97818998,2012-08-09 22:29:04,3278
SA-0012-71-76,L,99815930,2011-09-09 04:51:19,1540
SA-0361-84-31,L,91816952,2011-06-19 01:41:48,1886
SA-0339-42-22,L,99910738,2011-07-16 23:57:20,3130
SA-0147-43-82,L,95730387,2012-04-10 00:58:38,1135
SA-0182-19-79,L,98852017,2012-09-09 19:58:55,1964
SA-0261-41-34,L,99453410,2012-10-26 21:39:49,1241
SA-0182-19-79,L,99041765,2012-05-20 14:40:03,2456
SA-0092-93-02,L,99146828,2012-01-01 12:38:48,2210
SA-0063-02-33,L,90557823,2012-04-03 11:25:50,419
SA-0182-19-79,L,93893121,2012-09-20 03:58:08,909
SA-0005-14-91,L,98444213,2012-11-22 21:02:28,1327
SA-0401-55-12,L,93058864,2011-08-27 17:20:31,232
SA-0290-06-89,L,99386199,2011-08-28 20:05:09,2421
SA-0414-20-79,L,96759334,2011-06-22 18:14:55,3409
SA-0263-79-37,L,90449992,2011-12-01 18:30:56,1667
SA-0312-94-95,L,91790259,2012-11-13 12:32:11,2608
SA-0339-42-22,L,97634249,2012-04-22 01:08:45,2634
SA-0290-06-89,L,96601620,2011-04-20 23:51:44,678
SA-0185-59-07,L,97614521,2011-07-16 21:24:40,1324
SA-0107-05-98,L,90069254,2011-10-20 22:15:44,3153
SA-0220-48-64,L,97067446,2012-01-28 22:44:56,3496
SA-0220-48-64,L,91863846,2011-09-18 11:15:03,3579
